path	category	language	size_bytes	line_count	imports	symbols
Vendor/whisper.cpp/ggml/include/ggml-cuda.h	Vendor	C/C++ Header	1585	47		
Vendor/whisper.cpp/ggml/include/ggml-alloc.h	Vendor	C/C++ Header	3011	76		struct:ggml_tallocr,struct:ggml_cgraph,struct:ggml_cgraph
Vendor/whisper.cpp/ggml/include/ggml-opt.h	Vendor	C/C++ Header	14039	256		struct:ggml_opt_dataset,struct:ggml_opt_context,struct:ggml_opt_result,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_opt_optimizer_params,struct:ggml_opt_params,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_cgraph,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor
Vendor/whisper.cpp/ggml/include/ggml-metal.h	Vendor	C/C++ Header	2141	61		struct:ggml_tensor,struct:ggml_cgraph
Vendor/whisper.cpp/ggml/include/ggml-cpu.h	Vendor	C/C++ Header	7437	145		struct:ggml_cplan,struct:ggml_threadpool,struct:ggml_threadpool,struct:ggml_type_traits_cpu
Vendor/whisper.cpp/ggml/include/gguf.h	Vendor	C/C++ Header	10224	202		struct:gguf_context,struct:gguf_init_params,struct:ggml_context
Vendor/whisper.cpp/ggml/include/ggml-webgpu.h	Vendor	C/C++ Header	328	19		
Vendor/whisper.cpp/ggml/include/ggml-rpc.h	Vendor	C/C++ Header	1074	31		
Vendor/whisper.cpp/ggml/include/ggml.h	Vendor	C/C++ Header	97751	2612		struct:ggml_object,struct:ggml_context,struct:ggml_cgraph,struct:ggml_init_params,struct:ggml_tensor,struct:ggml_backend_buffer,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_context,struct:ggml_context,struct:ggml_context,struct:ggml_context,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_cgraph,struct:ggml_tensor,struct:ggml_type_traits,struct:ggml_threadpool_params,struct:ggml_threadpool
Vendor/whisper.cpp/ggml/src/ggml-opt.cpp	Vendor	C++	42047	1093		struct:ggml_opt_dataset,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_opt_context,struct:ggml_context,struct:ggml_context,struct:ggml_context,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_cgraph,struct:ggml_cgraph,struct:ggml_cgraph,struct:ggml_tensor,struct:ggml_opt_result,struct:ggml_init_params,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_opt_optimizer_params,struct:ggml_opt_optimizer_params,struct:ggml_opt_params,struct:ggml_init_params,struct:ggml_init_params,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_context,struct:ggml_cgraph,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_cgraph,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor
Vendor/whisper.cpp/ggml/src/ggml-quants.c	Vendor	C	217295	5325		
Vendor/whisper.cpp/ggml/src/ggml.cpp	Vendor	C++	738	26		
Vendor/whisper.cpp/ggml/src/ggml-threading.h	Vendor	C/C++ Header	198	14		
Vendor/whisper.cpp/ggml/src/CMakeLists.txt	Vendor	Text	16243	434		
Vendor/whisper.cpp/ggml/src/ggml-backend.cpp	Vendor	C++	86680	2217		struct:ggml_backend_buffer_i,struct:ggml_backend_multi_buffer_context,struct:ggml_tensor,struct:ggml_backend_sched_split,struct:ggml_tensor,struct:ggml_cgraph,struct:ggml_backend_sched,struct:ggml_hash_set,struct:ggml_tensor,struct:ggml_cgraph,struct:ggml_backend_sched_split,struct:ggml_tensor,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_init_params,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_backend_sched_split,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_cgraph,struct:ggml_backend_sched_split,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_backend_sched_split,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_backend_sched_split,struct:ggml_backend_sched_split,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_cgraph,struct:ggml_backend_sched,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_backend_graph_copy,struct:ggml_hash_set,struct:ggml_tensor,struct:ggml_init_params,struct:ggml_context,struct:ggml_context,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_cgraph,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_backend_graph_copy,struct:ggml_cgraph,struct:ggml_cgraph,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_cgraph,struct:ggml_cgraph
Vendor/whisper.cpp/ggml/src/ggml-alloc.c	Vendor	C	44893	1190		struct:ggml_tallocr,struct:ggml_tallocr,struct:buffer_address,struct:free_block,struct:tallocr_chunk,struct:free_block,struct:ggml_dyn_tallocr,struct:tallocr_chunk,struct:buffer_address,struct:tallocr_chunk,struct:tallocr_chunk,struct:free_block,struct:tallocr_chunk,struct:free_block,struct:tallocr_chunk,struct:free_block,struct:buffer_address,struct:buffer_address,struct:tallocr_chunk,struct:free_block,struct:free_block,struct:free_block,struct:ggml_dyn_tallocr,struct:vbuffer,struct:vbuffer,struct:hash_node,struct:buffer_address,struct:tensor_alloc,struct:buffer_address,struct:leaf_alloc,struct:tensor_alloc,struct:node_alloc,struct:tensor_alloc,struct:tensor_alloc,struct:ggml_gallocr,struct:vbuffer,struct:ggml_dyn_tallocr,struct:ggml_hash_set,struct:hash_node,struct:node_alloc,struct:leaf_alloc,struct:hash_node,struct:hash_node,struct:ggml_dyn_tallocr,struct:buffer_address,struct:hash_node,struct:ggml_tensor,struct:hash_node,struct:ggml_tensor,struct:hash_node,struct:ggml_dyn_tallocr,struct:hash_node,struct:ggml_dyn_tallocr,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tensor,struct:hash_node,struct:ggml_tensor,struct:hash_node,struct:ggml_tensor,struct:node_alloc,struct:hash_node,struct:ggml_tensor,struct:hash_node,struct:ggml_tensor,struct:hash_node,struct:ggml_tensor,struct:node_alloc,struct:ggml_tensor,struct:ggml_tensor,struct:leaf_alloc,struct:ggml_tensor,struct:node_alloc,struct:ggml_tensor,struct:ggml_tensor,struct:ggml_tallocr,struct:ggml_tensor
